mcts-expansion-apriori,mcts-expansion-minimax,1,33,15,18
mcts-expansion-apriori,mcts-expansion-minimax,1,27,21,6
mcts-expansion-apriori,mcts-expansion-minimax,2,22,26,4
mcts-expansion-apriori,mcts-expansion-minimax,1,29,19,10
mcts-expansion-apriori,mcts-expansion-minimax,2,10,38,28
mcts-expansion-apriori,mcts-expansion-minimax,2,16,32,16
mcts-expansion-apriori,mcts-expansion-minimax,2,18,30,12
mcts-expansion-apriori,mcts-expansion-minimax,2,19,29,10
mcts-expansion-apriori,mcts-expansion-minimax,1,31,17,14
mcts-expansion-apriori,mcts-expansion-minimax,1,32,16,16
mcts-expansion-apriori,mcts-expansion-minimax,2,15,33,18
mcts-expansion-apriori,mcts-expansion-minimax,1,26,22,4
mcts-expansion-apriori,mcts-expansion-minimax,2,21,27,6
mcts-expansion-apriori,mcts-expansion-minimax,2,18,30,12
mcts-expansion-apriori,mcts-expansion-minimax,1,25,23,2
mcts-expansion-apriori,mcts-expansion-minimax,1,39,9,30
mcts-expansion-apriori,mcts-expansion-minimax,2,20,28,8
mcts-expansion-apriori,mcts-expansion-minimax,1,30,18,12
mcts-expansion-apriori,mcts-expansion-minimax,1,35,13,22
mcts-expansion-apriori,mcts-expansion-minimax,1,27,21,6
mcts-expansion-apriori,mcts-expansion-minimax,2,23,25,2
mcts-expansion-apriori,mcts-expansion-minimax,1,38,10,28
mcts-expansion-apriori,mcts-expansion-minimax,1,34,14,20
mcts-expansion-apriori,mcts-expansion-minimax,2,20,28,8
mcts-expansion-apriori,mcts-expansion-minimax,0,24,24,0
mcts-expansion-minimax,mcts,1,25,23,2
mcts-expansion-minimax,mcts,2,16,32,16
mcts-expansion-minimax,mcts,1,28,20,8
mcts-expansion-minimax,mcts,2,19,29,10
mcts-expansion-minimax,mcts,2,22,26,4
mcts-expansion-minimax,mcts,2,16,32,16
mcts-expansion-minimax,mcts,1,27,21,6
mcts-expansion-minimax,mcts,1,25,23,2
mcts-expansion-minimax,mcts,2,19,29,10
mcts-expansion-minimax,mcts,2,14,34,20
mcts-expansion-minimax,mcts,2,11,37,26
mcts-expansion-minimax,mcts,2,20,28,8
mcts-expansion-minimax,mcts,1,27,21,6
mcts-expansion-minimax,mcts,0,24,24,0
mcts-expansion-minimax,mcts,2,20,28,8
mcts-expansion-minimax,mcts,1,28,20,8
mcts-expansion-minimax,mcts,1,31,17,14
mcts-expansion-minimax,mcts,2,22,26,4
mcts-expansion-minimax,mcts,1,26,22,4
mcts-expansion-minimax,mcts,1,28,20,8
mcts-expansion-minimax,mcts,1,33,15,18
mcts-expansion-minimax,mcts,1,33,15,18
mcts-expansion-minimax,mcts,2,18,30,12
mcts-expansion-minimax,mcts,1,27,21,6
mcts-expansion-minimax,mcts,1,31,17,14
mcts-expansion-minimax,mcts,2,17,31,14
mcts-expansion-minimax,mcts,2,19,29,10
mcts-expansion-minimax,mcts,2,20,28,8
mcts-expansion-minimax,mcts,2,20,28,8
mcts-expansion-minimax,mcts,2,17,31,14
mcts-expansion-minimax,mcts,1,33,15,18
mcts-expansion-minimax,mcts,1,29,19,10
mcts-expansion-minimax,mcts,2,23,25,2
mcts-expansion-minimax,mcts,2,21,27,6
mcts-expansion-minimax,mcts,0,24,24,0
mcts-expansion-minimax,mcts,1,25,23,2
mcts-expansion-minimax,mcts,1,32,16,16
mcts-expansion-minimax,mcts,0,24,24,0
mcts-expansion-minimax,mcts,2,17,31,14
mcts-expansion-minimax,mcts,2,11,37,26
mcts-expansion-minimax,mcts,0,24,24,0
mcts-expansion-minimax,mcts,2,16,32,16
mcts-expansion-minimax,mcts,2,22,26,4
mcts-expansion-minimax,mcts,2,22,26,4
mcts-expansion-minimax,mcts,2,21,27,6
mcts-expansion-minimax,mcts,1,25,23,2
mcts-expansion-minimax,mcts,1,27,21,6
mcts-expansion-minimax,mcts,0,24,24,0
mcts-expansion-minimax,mcts,1,30,18,12
mcts-expansion-minimax,mcts,2,21,27,6
mcts-expansion-minimax,mcts-expansion-gsp,2,14,34,20
mcts-expansion-minimax,mcts-expansion-gsp,1,27,21,6
mcts-expansion-minimax,mcts-expansion-gsp,2,12,36,24
mcts-expansion-minimax,mcts-expansion-gsp,2,12,36,24
mcts-expansion-minimax,mcts-expansion-gsp,2,21,27,6
mcts-expansion-minimax,mcts-expansion-gsp,2,18,30,12
mcts-expansion-minimax,mcts-expansion-gsp,2,23,25,2
mcts-expansion-minimax,mcts-expansion-gsp,1,28,20,8
mcts-expansion-minimax,mcts-expansion-gsp,1,33,15,18
mcts-expansion-minimax,mcts-expansion-gsp,2,11,37,26
mcts-expansion-minimax,mcts-expansion-gsp,2,19,29,10
mcts-expansion-minimax,mcts-expansion-gsp,1,29,19,10
